id,customer_id,timestamp,channel,text,emotion_label,sentiment_label
ROW00472,CUST0670,2026-04-13 06:03:39,survey_feedback,"Honestly, im worried that if i migrate my data over to the new plan i might lose everything, just flagging it.",fear,bad
ROW00473,CUST0572,2026-04-22 04:25:40,survey_feedback,"Just wanted to say, im concerned we wont be able to export everything if we ever need to leave.",fear,bad
ROW00474,CUST0233,2026-08-05 04:58:29,call_transcript,so did not expect um the uh new integration to be this easy to set up honestly impressed,surprise,good
ROW00475,CUST0739,2026-05-05 08:44:51,call_transcript,im like scared um we're you know going to lose our historical reports if we switch plans,fear,bad
ROW00476,CUST0415,2026-06-08 08:02:11,survey_feedback,"Ok so the feature we asked about last year still hasnt shown up and weve kind of given up hope, just flagging it.",sadness,bad
ROW00477,CUST0445,2026-07-25 03:32:27,survey_feedback,"Not gonna lie, the onboarding checklist made getting started genuinely painless, figured id mention it.",joy,good
ROW00478,CUST0089,2026-06-05 21:47:24,survey_feedback,"Quick note, wasnt expecting support to respond this fast on a weekend, really impressed, wanted to put that on record.",surprise,good
ROW00479,CUST0548,2026-06-05 00:08:23,survey_feedback,"Not gonna lie, kind of bummed they removed the old reporting view, i really relied on that for my weekly standups, wanted to put that on record!",sadness,bad
ROW00480,CUST0582,2026-05-06 10:24:34,survey_feedback,"Just wanted to say, its disappointing watching a tool we used to love slowly stop fitting what we need!",sadness,bad
ROW00481,CUST0366,2026-04-25 14:56:27,survey_feedback,"Just wanted to say, didnt expect the migration to go this smoothly, no issues at all, figured id mention it.",surprise,good
ROW00482,CUST0077,2026-05-03 19:01:26,call_transcript,im not confident the i mean new permissions setup is uh actually honestly secure,fear,bad
ROW00483,CUST0392,2026-05-23 08:20:06,call_transcript,so the you know feature we asked about last year still hasnt honestly shown up uh and weve kind of given up hope,sadness,bad
ROW00484,CUST0550,2026-06-11 19:32:29,survey_feedback,"Quick note, checking whether the new update changes anything for our current workflow, just flagging it.",neutral,neutral
ROW00485,CUST0624,2026-05-27 08:51:48,survey_feedback,"Quick note, weve had four outages this quarter and every time we call support its a 40 minute wait, figured id mention it.",anger,bad
ROW00486,CUST0323,2026-02-24 07:30:12,survey_feedback,"Five years in and still our go to platform, genuinely happy with how its evolved, wanted to put that on record.",joy,good
ROW00487,CUST0224,2026-08-21 09:43:07,call_transcript,so did not expect the price to jump that much on renewal nobody mentioned you know it in uh the email,surprise,bad
ROW00488,CUST0326,2026-08-03 11:49:41,call_transcript,didnt realize the free trial would uh auto convert without like reminding us first,surprise,bad
ROW00489,CUST0122,2026-04-12 03:02:13,survey_feedback,"The new dashboard update is amazing, it saved me so much time this week!",joy,good
ROW00490,CUST0018,2026-07-16 18:12:01,call_transcript,so wasnt i mean expecting our whole team to get logged out with you know zero warning during the outage,surprise,bad
ROW00491,CUST0549,2026-06-16 03:31:42,call_transcript,kind of sad our honestly whole team has just quietly stopped using half the features we uh used to love,sadness,bad
ROW00492,CUST0133,2026-06-22 16:33:35,call_transcript,um not sure what happens to our account honestly if the payment fails again uh next month,fear,bad
ROW00493,CUST0486,2026-02-26 22:53:57,survey_feedback,"The redesigned reporting view is so much easier to read than before, figured id mention it.",joy,good
ROW00494,CUST0145,2026-05-25 14:25:10,call_transcript,the marketing emails dont um stop no matter how many times i unsubscribe,disgust,bad
ROW00495,CUST0514,2026-07-01 06:09:21,call_transcript,not sure what happens to our account um if the payment fails again i mean next month,fear,bad
ROW00496,CUST0330,2026-05-26 03:28:51,survey_feedback,"Quick note, did not expect the price to jump that much on renewal, nobody mentioned it in the email, just flagging it!",surprise,bad
ROW00497,CUST0616,2026-05-16 01:59:51,survey_feedback,"Honestly, we lost two days of data during the migration and support took way too long to respond!",anger,bad
ROW00498,CUST0079,2026-04-14 21:12:00,call_transcript,wasnt expecting um our uh whole team to get logged out with zero warning during the outage,surprise,bad
ROW00499,CUST0647,2026-03-01 06:31:13,call_transcript,im not confident um the new permissions setup is actually honestly secure i mean,fear,bad
ROW00500,CUST0618,2026-03-24 07:48:38,call_transcript,still one of like the best tools we use day to day genuinely happy with it,joy,good
ROW00501,CUST0121,2026-06-25 18:33:26,call_transcript,like its fine does what honestly we need i you know guess,neutral,neutral
ROW00502,CUST0176,2026-06-30 11:40:18,call_transcript,support keeps closing my uh ticket without actually fixing anything,anger,bad
ROW00503,CUST0067,2026-04-25 19:54:16,survey_feedback,Ok so our compliance team is asking about your data retention policy and i dont have answers.,fear,bad
ROW00504,CUST0715,2026-04-05 16:23:26,survey_feedback,"Just wanted to say, im nervous the price is going to jump again at the next renewal, just flagging it.",fear,bad
ROW00505,CUST0318,2026-06-08 08:10:18,call_transcript,so didnt like expect the migration to go this smoothly um no issues at all,surprise,good
ROW00506,CUST0530,2026-05-10 20:33:47,call_transcript,didnt realize the free honestly trial would auto convert without reminding us first,surprise,bad
ROW00507,CUST0079,2026-03-15 14:56:26,survey_feedback,"Ok so whats the difference between the pro and enterprise support tiers exactly, just flagging it.",neutral,neutral
ROW00508,CUST0506,2026-03-23 04:19:06,call_transcript,were just a little disappointed cause the old template feature got taken i mean away,sadness,bad
ROW00509,CUST0677,2026-05-01 09:52:07,survey_feedback,Ok so support tried to guilt trip me into staying instead of just helping me cancel.,disgust,bad
ROW00510,CUST0173,2026-02-25 15:48:18,survey_feedback,"Not gonna lie, support tried to guilt trip me into staying instead of just helping me cancel, wanted to put that on record.",disgust,bad
ROW00511,CUST0099,2026-08-21 10:40:02,survey_feedback,"Quick note, teams still using it but adoption across departments has been slower than we hoped, wanted to put that on record.",neutral,neutral
ROW00512,CUST0079,2026-03-24 22:55:01,call_transcript,so wanted to ask if i mean theres like a bulk import option for existing records,neutral,neutral
ROW00513,CUST0135,2026-07-21 09:25:50,call_transcript,so we really wanted this to work out it i mean just um didnt end up uh being the right fit,sadness,bad
ROW00514,CUST0666,2026-05-17 13:00:21,call_transcript,can someone confirm if our renewal date changed uh before next quarter,neutral,neutral
ROW00515,CUST0399,2026-08-19 18:19:02,survey_feedback,"Honestly, we lost two days of data during the migration and support took way too long to respond, wanted to put that on record!",anger,bad
ROW00516,CUST0144,2026-04-08 22:19:30,survey_feedback,"Ok so support keeps closing my ticket without actually fixing anything, just flagging it.",anger,bad
ROW00517,CUST0566,2026-03-10 07:11:31,survey_feedback,"Honestly, the new integration took five minutes to set up and just worked, wanted to put that on record!",joy,good
ROW00518,CUST0373,2026-06-29 12:19:05,survey_feedback,"Honestly, im worried this outage means our customer data was exposed somehow!",fear,bad
ROW00519,CUST0346,2026-03-15 23:17:18,call_transcript,so is um my data actually backed up somewhere im a bit nervous about losing my project files,fear,bad
ROW00520,CUST0371,2026-07-28 09:19:34,call_transcript,our compliance team is asking about you know your data retention policy and i dont have answers,fear,bad
ROW00521,CUST0740,2026-05-08 08:42:56,call_transcript,loving like how simple this is for a one person shop does exactly what i need,joy,good
ROW00522,CUST0546,2026-04-12 02:10:28,survey_feedback,"Not gonna lie, you guys charged me twice this month and nobody on chat could explain why, wanted to put that on record.",anger,bad
ROW00523,CUST0580,2026-06-30 14:21:39,call_transcript,does the pro plan include api access or honestly do i need the enterprise tier for that,neutral,neutral
ROW00524,CUST0597,2026-04-23 08:41:01,call_transcript,the integration broke after your last update and honestly nobody warned us um it was coming,anger,bad
ROW00525,CUST0456,2026-02-28 12:03:43,survey_feedback,"Honestly, the new dashboard update is amazing, it saved me so much time this week, figured id mention it.",joy,good
ROW00526,CUST0433,2026-08-04 02:05:16,survey_feedback,"Honestly, im not confident the new permissions setup is actually secure, wanted to put that on record.",fear,bad
ROW00527,CUST0744,2026-05-10 13:42:08,call_transcript,not sure what happens to our account uh if the payment fails um again next month,fear,bad
ROW00528,CUST0508,2026-05-02 16:25:59,call_transcript,weve had four outages this quarter and every time uh we call um support its a 40 minute wait,anger,bad
ROW00529,CUST0538,2026-07-08 01:33:55,call_transcript,uh the feature we like asked about last year still hasnt you know shown up and weve kind of given up hope,sadness,bad
ROW00530,CUST0661,2026-04-02 07:57:35,survey_feedback,"So the onboarding checklist made getting started genuinely painless, wanted to put that on record!",joy,good
ROW00531,CUST0017,2026-03-17 13:06:31,call_transcript,so the like export feature has been broken for a week and support still honestly hasnt replied um,anger,bad
ROW00532,CUST0462,2026-03-26 13:32:47,survey_feedback,"Support walked me through the backup settings and now i feel a lot better about it, figured id mention it.",joy,good
ROW00533,CUST0447,2026-05-16 09:54:42,survey_feedback,"Quick note, my card was declined and it locked me out of my own account for a whole day.",anger,bad
ROW00534,CUST0461,2026-03-03 02:51:42,call_transcript,so the marketing emails dont like stop no matter honestly how many times i uh unsubscribe,disgust,bad
ROW00535,CUST0659,2026-07-15 15:06:06,survey_feedback,"Not gonna lie, can someone confirm if our renewal date changed before next quarter, just flagging it.",neutral,neutral
ROW00536,CUST0319,2026-05-23 05:45:27,survey_feedback,"Ok so the whole downgrade flow is designed to be as confusing as possible, figured id mention it.",disgust,bad
ROW00537,CUST0086,2026-03-12 16:46:37,call_transcript,so didnt realize the free trial would auto convert without i mean reminding us first,surprise,bad
ROW00538,CUST0578,2026-03-06 20:52:32,call_transcript,weve had uh four outages this quarter honestly and every i mean time we call support its a 40 minute wait,anger,bad
ROW00539,CUST0404,2026-02-27 16:25:09,survey_feedback,"Quick note, does the pro plan include api access or do i need the enterprise tier for that, just flagging it.",neutral,neutral
ROW00540,CUST0722,2026-07-01 06:42:45,survey_feedback,"Just wanted to say, the fine print on the renewal terms feels deliberately misleading, figured id mention it!",disgust,bad
ROW00541,CUST0485,2026-05-24 12:25:04,call_transcript,you know we lost two days of data during the migration and like support took uh way too long to respond,anger,bad
ROW00542,CUST0482,2026-08-13 23:55:09,call_transcript,so support tried to guilt trip um me into staying instead of just helping me cancel,disgust,bad
ROW00543,CUST0505,2026-03-11 18:07:05,call_transcript,like did not expect the new integration to be this easy to set you know up uh honestly impressed,surprise,good
ROW00544,CUST0614,2026-08-07 22:14:29,survey_feedback,"Just wanted to say, wanted to ask if theres a bulk import option for existing records, just flagging it.",neutral,neutral
ROW00545,CUST0242,2026-05-10 16:49:51,call_transcript,im um concerned we wont be able you know to export everything if we ever need honestly to leave,fear,bad
ROW00546,CUST0387,2026-07-12 10:20:00,survey_feedback,"Support walked me through the backup settings and now i feel a lot better about it, wanted to put that on record.",joy,good
ROW00547,CUST0406,2026-02-25 04:35:52,call_transcript,you keep auto enrolling us in honestly paid add um ons we never asked for,disgust,bad
ROW00548,CUST0001,2026-07-17 00:16:10,call_transcript,so support walked me through the honestly backup settings and now i feel you know a lot better about it,joy,good
ROW00549,CUST0342,2026-05-19 03:19:15,call_transcript,im worried that if i migrate my data over to the new plan you know i might uh lose everything,fear,bad
ROW00550,CUST0420,2026-03-11 15:32:01,call_transcript,did not expect the new integration to be this honestly easy like to set up you know honestly impressed,surprise,good
ROW00551,CUST0735,2026-07-19 15:04:59,call_transcript,honestly the way you buried the cancel button in i mean three different menus feels really shady,disgust,bad
ROW00552,CUST0205,2026-05-16 01:06:00,survey_feedback,Ok so the onboarding checklist made getting started genuinely painless.,joy,good
ROW00553,CUST0466,2026-03-09 12:06:46,survey_feedback,So finally managed to cancel after 20 minutes of being redirected between pages.,anger,bad
ROW00554,CUST0717,2026-08-09 02:20:07,call_transcript,five years in and still um our go to platform genuinely happy with how its evolved,joy,good
ROW00555,CUST0068,2026-08-16 01:45:44,call_transcript,you know checking whether the new uh update changes anything for our current workflow,neutral,neutral
ROW00556,CUST0346,2026-03-14 21:53:30,call_transcript,the onboarding checklist like made getting started honestly genuinely painless,joy,good
ROW00557,CUST0157,2026-03-08 23:41:49,call_transcript,the feature we asked about last year still hasnt shown um up and weve honestly kind of given up hope,sadness,bad
ROW00558,CUST0088,2026-07-01 04:30:48,survey_feedback,"Quick note, you guys charged me twice this month and nobody on chat could explain why, figured id mention it.",anger,bad
ROW00559,CUST0288,2026-05-16 18:03:09,call_transcript,switching from um spreadsheets to this has saved our whole team hours i mean every week like,joy,good
ROW00560,CUST0585,2026-08-01 02:03:47,survey_feedback,"Honestly, did not expect the new integration to be this easy to set up, honestly impressed, wanted to put that on record!",surprise,good
ROW00561,CUST0652,2026-08-11 17:47:31,survey_feedback,"Not gonna lie, loving how simple this is for a one person shop, does exactly what i need.",joy,good
ROW00562,CUST0447,2026-06-07 06:08:08,survey_feedback,"Ok so still kind of missing the old templates, weve just been doing things manually since, wanted to put that on record.",sadness,bad
ROW00563,CUST0610,2026-06-23 14:29:29,call_transcript,uh the new integration took five minutes to set up and um just worked,joy,good
ROW00564,CUST0668,2026-05-29 11:54:03,call_transcript,its fine um does what we need i guess,neutral,neutral
ROW00565,CUST0550,2026-05-20 01:10:10,call_transcript,like the new dashboard update is amazing it saved me so much time this week,joy,good
ROW00566,CUST0222,2026-07-06 10:13:31,survey_feedback,"Quick note, support tried to guilt trip me into staying instead of just helping me cancel.",disgust,bad
ROW00567,CUST0589,2026-04-17 10:09:57,call_transcript,honestly kind of bummed um they removed the old reporting view uh i really relied on that for my weekly standups,sadness,bad
ROW00568,CUST0047,2026-08-12 00:58:09,call_transcript,loving how simple this is for a one um person shop i mean does exactly what i need like,joy,good
ROW00569,CUST0063,2026-08-04 12:48:10,call_transcript,so is there a i mean way to export you know invoices as csv instead of pdf um,neutral,neutral
ROW00570,CUST0409,2026-06-16 09:34:08,survey_feedback,"Ok so still one of the best tools we use day to day, genuinely happy with it.",joy,good
ROW00571,CUST0339,2026-08-07 21:54:15,call_transcript,like wasnt expecting the feature we rely on to just disappear without any notice,surprise,bad
ROW00572,CUST0048,2026-06-04 20:11:57,call_transcript,does the pro plan you know include api access i mean or like do i need the enterprise tier for that,neutral,neutral
ROW00573,CUST0026,2026-04-13 06:40:33,survey_feedback,"Not gonna lie, is my data actually backed up somewhere, im a bit nervous about losing my project files.",fear,bad
ROW00574,CUST0496,2026-03-09 22:27:19,survey_feedback,Ok so the export feature has been broken for a week and support still hasnt replied.,anger,bad
ROW00575,CUST0344,2026-06-27 10:03:26,survey_feedback,"Not gonna lie, kind of bummed they removed the old reporting view, i really relied on that for my weekly standups, just flagging it!",sadness,bad
ROW00576,CUST0555,2026-03-11 03:52:12,call_transcript,is my data actually backed up somewhere im a you know bit nervous about losing my project files,fear,bad
ROW00577,CUST0597,2026-07-10 12:48:38,survey_feedback,"Not gonna lie, a bit concerned about the response times lately, our tickets have been sitting longer than usual, wanted to put that on record.",fear,bad
ROW00578,CUST0712,2026-07-24 19:34:55,call_transcript,just confirming our like seat count before the next billing cycle,neutral,neutral
ROW00579,CUST0687,2026-03-11 09:36:08,call_transcript,checking whether the new update um changes anything for our current like workflow,neutral,neutral
ROW00580,CUST0387,2026-04-22 23:23:48,survey_feedback,"Does the pro plan include api access or do i need the enterprise tier for that, figured id mention it.",neutral,neutral
ROW00581,CUST0353,2026-06-27 04:47:14,survey_feedback,"Were just a little disappointed cause the old template feature got taken away, figured id mention it.",sadness,bad
ROW00582,CUST0263,2026-02-28 22:59:44,survey_feedback,So the whole downgrade flow is designed to be as confusing as possible.,disgust,bad
ROW00583,CUST0313,2026-07-20 08:41:40,survey_feedback,"Ok so didnt expect the migration to go this smoothly, no issues at all.",surprise,good
ROW00584,CUST0233,2026-07-07 17:56:13,call_transcript,whats the difference between the pro you know and enterprise support tiers exactly,neutral,neutral
ROW00585,CUST0189,2026-05-03 14:55:50,survey_feedback,"Not gonna lie, its disappointing watching a tool we used to love slowly stop fitting what we need, wanted to put that on record.",sadness,bad
ROW00586,CUST0658,2026-04-03 20:53:00,call_transcript,so its disappointing watching a tool we used to love slowly stop fitting what uh we like need,sadness,bad
ROW00587,CUST0026,2026-04-14 14:25:03,survey_feedback,"So ive called three times now and nobody's fixed the billing thing, just flagging it!",anger,bad
ROW00588,CUST0708,2026-05-27 17:02:22,call_transcript,did not expect the price to jump that much on renewal nobody mentioned i mean it in the email,surprise,bad
ROW00589,CUST0664,2026-05-18 01:50:40,call_transcript,im nervous the price is going to jump again at the next you know renewal,fear,bad
ROW00590,CUST0417,2026-06-02 02:40:05,survey_feedback,"Honestly, the export feature has been broken for a week and support still hasnt replied.",anger,bad
ROW00591,CUST0296,2026-06-04 18:44:23,survey_feedback,"Not gonna lie, loving how simple this is for a one person shop, does exactly what i need, just flagging it.",joy,good
ROW00592,CUST0502,2026-03-23 07:05:09,survey_feedback,I keep getting charged for seats we already removed weeks ago.,anger,bad
ROW00593,CUST0375,2026-04-24 21:22:46,call_transcript,so the whole um downgrade flow is honestly designed to be as confusing you know as possible,disgust,bad
ROW00594,CUST0002,2026-03-08 01:55:36,call_transcript,the way you buried the cancel button in three different menus uh feels really shady,disgust,bad
ROW00595,CUST0105,2026-05-12 15:34:06,survey_feedback,"Just wanted to say, im worried that if i migrate my data over to the new plan i might lose everything, just flagging it.",fear,bad
ROW00596,CUST0544,2026-02-26 22:41:03,call_transcript,did not expect the price to jump that much on renewal you know nobody mentioned it in the email,surprise,bad
ROW00597,CUST0166,2026-03-11 19:48:02,call_transcript,im uh worried you know this outage means our customer data was exposed somehow,fear,bad
ROW00598,CUST0731,2026-06-30 11:31:57,call_transcript,wasnt expecting our whole you know team honestly to get uh logged out with zero warning during the outage,surprise,bad
ROW00599,CUST0671,2026-07-30 09:05:07,survey_feedback,So the feature we asked about last year still hasnt shown up and weve kind of given up hope.,sadness,bad
ROW00600,CUST0628,2026-07-21 13:50:29,call_transcript,weve had four outages this quarter and every time we call support its a 40 minute um wait,anger,bad
ROW00601,CUST0088,2026-06-06 19:25:05,call_transcript,the onboarding i mean checklist um made getting started genuinely painless,joy,good
ROW00602,CUST0211,2026-07-01 18:47:47,survey_feedback,"Just wanted to say, you keep auto enrolling us in paid add ons we never asked for.",disgust,bad
ROW00603,CUST0287,2026-06-20 11:00:44,survey_feedback,"Not gonna lie, did not expect the price to jump that much on renewal, nobody mentioned it in the email.",surprise,bad
ROW00604,CUST0437,2026-07-27 21:53:43,call_transcript,i mean im concerned we wont be able um to export everything if we ever need to leave,fear,bad
ROW00605,CUST0262,2026-04-13 03:29:01,call_transcript,the uh fine print on the renewal terms feels i mean deliberately misleading,disgust,bad
ROW00606,CUST0339,2026-07-27 01:37:05,survey_feedback,"Im worried this outage means our customer data was exposed somehow, just flagging it.",fear,bad
ROW00607,CUST0264,2026-03-14 20:38:35,survey_feedback,"Not gonna lie, i keep getting charged for seats we already removed weeks ago, wanted to put that on record.",anger,bad
ROW00608,CUST0623,2026-07-30 00:24:09,survey_feedback,"Honestly, im scared we're going to lose our historical reports if we switch plans, wanted to put that on record.",fear,bad
ROW00609,CUST0138,2026-08-13 03:46:58,survey_feedback,"Not gonna lie, im not confident the new permissions setup is actually secure, wanted to put that on record.",fear,bad
ROW00610,CUST0707,2026-07-29 20:48:17,survey_feedback,"Not gonna lie, did not expect the price to jump that much on renewal, nobody mentioned it in the email, figured id mention it.",surprise,bad
ROW00611,CUST0581,2026-02-23 05:00:55,call_transcript,im not you know confident the new like permissions i mean setup is actually secure,fear,bad
ROW00612,CUST0418,2026-07-15 21:37:07,call_transcript,wasnt expecting our i mean whole team to get logged out with zero warning during the outage,surprise,bad
ROW00613,CUST0557,2026-05-04 00:24:04,call_transcript,kind of bummed they you know removed the old reporting view honestly i really um relied on that for my weekly standups,sadness,bad
ROW00614,CUST0254,2026-06-30 05:00:10,call_transcript,havent really had time to honestly dig into the new features still um just using it for the basics uh,neutral,neutral
ROW00615,CUST0387,2026-07-06 19:21:13,survey_feedback,"So the mobile app finally works flawlessly even with our full dataset loaded, figured id mention it.",joy,good
ROW00616,CUST0179,2026-04-21 17:30:12,survey_feedback,"Ok so not much to report this month, usage has been about the same as usual!",neutral,neutral
ROW00617,CUST0422,2026-07-04 18:48:16,call_transcript,so teams still using it but adoption across like departments has been slower than we hoped,neutral,neutral
ROW00618,CUST0187,2026-05-04 01:32:30,survey_feedback,So is there a way to export invoices as csv instead of pdf.,neutral,neutral
ROW00619,CUST0229,2026-03-07 17:48:54,call_transcript,teams honestly still using um it but adoption across departments has been slower than we like hoped,neutral,neutral
ROW00620,CUST0271,2026-07-28 10:41:44,call_transcript,you sell our usage data to third parties without making that clear uh anywhere,disgust,bad
ROW00621,CUST0515,2026-03-04 17:09:05,call_transcript,so you guys charged me twice this month and nobody on chat could explain why like,anger,bad
ROW00622,CUST0663,2026-04-14 13:21:13,call_transcript,i mean whats the difference between the pro and enterprise like support um tiers exactly,neutral,neutral
ROW00623,CUST0036,2026-06-28 23:19:40,survey_feedback,"Quick note, didnt realize the free trial would auto convert without reminding us first, wanted to put that on record.",surprise,bad
ROW00624,CUST0585,2026-03-11 19:00:02,call_transcript,the free trial i mean silently converted to a paid plan without any reminder,disgust,bad
ROW00625,CUST0429,2026-08-04 04:01:50,call_transcript,we really wanted this to you know work out it just didnt like end um up being the right fit,sadness,bad
ROW00626,CUST0411,2026-07-25 14:34:59,survey_feedback,"So im worried this outage means our customer data was exposed somehow, figured id mention it.",fear,bad
ROW00627,CUST0472,2026-03-26 21:42:41,survey_feedback,"Honestly, still one of the best tools we use day to day, genuinely happy with it, wanted to put that on record.",joy,good
ROW00628,CUST0185,2026-07-24 19:09:45,call_transcript,so whats the um difference honestly between the pro and enterprise support tiers exactly you know,neutral,neutral
ROW00629,CUST0676,2026-05-03 17:03:42,call_transcript,you guys charged you know me twice this month and nobody on chat could explain why um,anger,bad
ROW00630,CUST0027,2026-07-13 11:53:52,survey_feedback,"Support keeps closing my ticket without actually fixing anything, wanted to put that on record!",anger,bad
ROW00631,CUST0452,2026-07-25 12:21:30,call_transcript,honestly didnt um expect the migration like to go this smoothly no issues at all,surprise,good
ROW00632,CUST0616,2026-07-06 08:03:24,call_transcript,so the redesigned reporting view um is you know so honestly much easier to read than before,joy,good
ROW00633,CUST0118,2026-07-02 15:07:22,survey_feedback,"Ok so finally managed to cancel after 20 minutes of being redirected between pages, wanted to put that on record.",anger,bad
ROW00634,CUST0711,2026-06-21 09:55:07,survey_feedback,"Just wanted to say, did not expect the price to jump that much on renewal, nobody mentioned it in the email, wanted to put that on record.",surprise,bad
ROW00635,CUST0744,2026-04-02 08:28:38,survey_feedback,"We tried to make it work but it just doesnt fit our workflow anymore, sorry to go, figured id mention it!",sadness,bad
ROW00636,CUST0504,2026-05-20 10:19:07,call_transcript,so finally like managed to cancel after 20 honestly minutes of being redirected between pages,anger,bad
ROW00637,CUST0445,2026-02-22 08:04:41,call_transcript,so can someone honestly confirm if our renewal date um changed before next quarter like,neutral,neutral
ROW00638,CUST0187,2026-08-16 18:06:16,survey_feedback,"Its disappointing watching a tool we used to love slowly stop fitting what we need, just flagging it.",sadness,bad
ROW00639,CUST0344,2026-06-22 12:57:51,survey_feedback,So can someone confirm if our renewal date changed before next quarter!,neutral,neutral
ROW00640,CUST0373,2026-02-23 07:50:36,survey_feedback,"So im nervous the price is going to jump again at the next renewal, just flagging it.",fear,bad
ROW00641,CUST0023,2026-07-05 23:16:46,call_transcript,you keep auto enrolling i mean us in paid add ons we um never like asked for,disgust,bad
ROW00642,CUST0661,2026-07-05 18:46:40,call_transcript,so five years in and still uh our go to platform genuinely happy honestly with how its you know evolved,joy,good
ROW00643,CUST0250,2026-03-15 22:00:29,call_transcript,didnt uh expect the migration to go this smoothly no i mean issues at all honestly,surprise,good
ROW00644,CUST0045,2026-08-13 14:04:51,survey_feedback,Ok so the onboarding checklist made getting started genuinely painless!,joy,good
ROW00645,CUST0631,2026-05-14 14:38:13,call_transcript,honestly im nervous the price is like going to jump again at the next renewal,fear,bad
ROW00646,CUST0482,2026-08-17 10:32:56,survey_feedback,"Ok so the free trial silently converted to a paid plan without any reminder, just flagging it.",disgust,bad
ROW00647,CUST0605,2026-04-15 16:57:04,survey_feedback,"So havent really had time to dig into the new features, still just using it for the basics, figured id mention it.",neutral,neutral
ROW00648,CUST0613,2026-04-05 23:24:45,survey_feedback,Ok so support walked me through the backup settings and now i feel a lot better about it.,joy,good
ROW00649,CUST0628,2026-02-28 14:54:42,call_transcript,so ive called three you know times now and nobody's fixed uh the billing thing,anger,bad
ROW00650,CUST0471,2026-04-06 08:11:37,survey_feedback,"Just wanted to say, still one of the best tools we use day to day, genuinely happy with it, just flagging it.",joy,good
ROW00651,CUST0187,2026-07-29 05:52:56,call_transcript,whats um the difference between the pro and enterprise support tiers exactly like,neutral,neutral
ROW00652,CUST0240,2026-07-28 10:24:13,survey_feedback,"Not gonna lie, did not realize the new plan tier included that feature for free, pleasantly surprised.",surprise,good
ROW00653,CUST0158,2026-05-06 12:01:08,call_transcript,kind of bummed they removed the old reporting view i really relied on that like for my weekly standups,sadness,bad
ROW00654,CUST0239,2026-06-03 17:05:05,call_transcript,checking whether the like new update changes anything for our you know current uh workflow,neutral,neutral
ROW00655,CUST0147,2026-06-25 21:05:47,survey_feedback,"So the whole downgrade flow is designed to be as confusing as possible, just flagging it.",disgust,bad
ROW00656,CUST0199,2026-03-19 09:50:20,survey_feedback,The integration broke after your last update and nobody warned us it was coming.,anger,bad
ROW00657,CUST0428,2026-07-19 06:03:59,survey_feedback,"Not gonna lie, still kind of missing the old templates, weve just been doing things manually since, just flagging it.",sadness,bad
ROW00658,CUST0629,2026-03-03 22:06:30,survey_feedback,"Honestly, support tried to guilt trip me into staying instead of just helping me cancel.",disgust,bad
ROW00659,CUST0490,2026-03-12 19:37:02,call_transcript,im concerned we wont be able to export everything if we ever need like to leave,fear,bad
ROW00660,CUST0594,2026-03-25 20:30:06,call_transcript,so wasnt expecting our whole team to get logged out with zero warning during um the honestly outage,surprise,bad
ROW00661,CUST0510,2026-03-11 05:48:24,call_transcript,the free trial silently converted to um a paid plan without i mean any reminder,disgust,bad
ROW00662,CUST0260,2026-05-25 10:10:20,survey_feedback,"Just wanted to say, we really wanted this to work out, it just didnt end up being the right fit.",sadness,bad
ROW00663,CUST0636,2026-05-19 07:20:52,survey_feedback,So switching from spreadsheets to this has saved our whole team hours every week.,joy,good
ROW00664,CUST0277,2026-08-17 15:28:28,call_transcript,not sure what you know happens to uh our account if the payment fails um again next month,fear,bad
ROW00665,CUST0572,2026-04-26 19:22:50,survey_feedback,"Just wanted to say, im nervous the price is going to jump again at the next renewal.",fear,bad
ROW00666,CUST0222,2026-03-24 01:37:07,call_transcript,so we really wanted honestly this to work out it just didnt end up being the right fit,sadness,bad
ROW00667,CUST0502,2026-03-01 12:35:34,call_transcript,is my data actually backed up somewhere im a um bit nervous about losing my project files,fear,bad
ROW00668,CUST0591,2026-08-09 11:20:09,survey_feedback,Ok so wondering if the api has a sandbox environment for testing.,neutral,neutral
ROW00669,CUST0104,2026-05-13 23:34:09,call_transcript,so kind of sad our whole team has just quietly stopped using half the features we used to love i mean,sadness,bad
ROW00670,CUST0678,2026-03-04 15:27:06,call_transcript,i mean wasnt expecting our whole team to get logged out with zero warning during the outage,surprise,bad
ROW00671,CUST0380,2026-06-06 02:45:05,call_transcript,um the new integration took five minutes to set up and i mean just worked,joy,good
ROW00672,CUST0154,2026-08-20 04:23:54,call_transcript,im nervous the price i mean is going to jump again at the you know next renewal,fear,bad
ROW00673,CUST0510,2026-04-22 10:50:10,survey_feedback,"Honestly, the new integration took five minutes to set up and just worked, just flagging it.",joy,good
ROW00674,CUST0179,2026-08-03 18:08:20,survey_feedback,"Not gonna lie, not sure what happens to our account if the payment fails again next month.",fear,bad
ROW00675,CUST0250,2026-04-21 06:12:42,survey_feedback,"Honestly, not sure what happens to our account if the payment fails again next month, just flagging it.",fear,bad
ROW00676,CUST0399,2026-07-06 11:51:47,call_transcript,like your api honestly rate limit is um blocking our entire workflow during our busiest hours,anger,bad
ROW00677,CUST0228,2026-05-17 03:50:59,call_transcript,uh my card was declined and it locked me i mean out of my own account for a whole day,anger,bad
ROW00678,CUST0671,2026-07-04 06:45:28,survey_feedback,The export feature has been broken for a week and support still hasnt replied.,anger,bad
